model,image
6cnn_ry_22_3_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/book/img_368_ry_0.png
6cnn_ry_22_3_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/book/img_375_ry_0.png
6cnn_ry_22_3_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/book/img_361_ry_0.png
6cnn_ry_22_3_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/book/img_301_ry_0.png
6cnn_ry_22_3_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/book/img_127_ry_0.png
4cnn_tz_71_11_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/monitor/img_208_tz_0.png
4cnn_tz_71_11_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/monitor/img_96_tz_0.png
4cnn_tz_71_11_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/monitor/img_205_tz_0.png
4cnn_tz_71_11_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/monitor/img_453_tz_0.png
4cnn_tz_71_11_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/monitor/img_465_tz_0.png
4cnn_tz_71_11_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/monitor/img_194_tz_0.png
4cnn_tz_71_11_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/monitor/img_412_tz_0.png
4cnn_tz_71_11_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/monitor/img_314_tz_0.png
4cnn_tz_6_1_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/beer_bottle/img_142_tz_0.png
4cnn_tz_6_1_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/beer_bottle/img_286_tz_0.png
6cnn_tz_63_10_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/laptop/img_19_tz_0.png
6cnn_tz_63_10_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/laptop/img_253_tz_0.png
6cnn_tz_63_10_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/laptop/img_455_tz_0.png
6cnn_tz_63_10_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/laptop/img_392_tz_0.png
6cnn_tz_63_10_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/laptop/img_492_tz_0.png
6cnn_tz_63_10_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/laptop/img_451_tz_0.png
4cnn_ry_41_6_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/cereal_box/img_194_ry_0.png
4cnn_ry_41_6_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/cereal_box/img_358_ry_0.png
4cnn_ry_41_6_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/cereal_box/img_451_ry_0.png
4cnn_ry_41_6_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/cereal_box/img_98_ry_0.png
4cnn_ry_41_6_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/cereal_box/img_135_ry_0.png
6cnn_tz_53_8_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/honey_jar/img_135_tz_0.png
6cnn_tz_53_8_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/honey_jar/img_359_tz_0.png
6cnn_tz_53_8_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/honey_jar/img_268_tz_0.png
6cnn_tz_53_8_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/honey_jar/img_448_tz_0.png
6cnn_tz_53_8_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/honey_jar/img_207_tz_0.png
6cnn_tz_53_8_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/honey_jar/img_456_tz_0.png
6cnn_tz_53_8_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/honey_jar/img_7_tz_0.png
6cnn_tz_53_8_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/honey_jar/img_197_tz_0.png
4cnn_tz_111_18_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/water_bottle/img_418_tz_0.png
4cnn_tz_111_18_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/water_bottle/img_410_tz_0.png
4cnn_tz_111_18_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/water_bottle/img_346_tz_0.png
4cnn_tz_111_18_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/water_bottle/img_362_tz_0.png
4cnn_tz_111_18_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/water_bottle/img_476_tz_0.png
4cnn_tz_111_18_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/water_bottle/img_267_tz_0.png
4cnn_tz_111_18_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/water_bottle/img_458_tz_0.png
4cnn_tz_111_18_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/water_bottle/img_421_tz_0.png
4cnn_tz_111_18_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/water_bottle/img_311_tz_0.png
4cnn_tz_111_18_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/water_bottle/img_431_tz_0.png
4cnn_tz_111_18_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/water_bottle/img_105_tz_0.png
4cnn_tz_111_18_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/water_bottle/img_42_tz_0.png
4cnn_tz_94_15_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/rubber_duck/img_236_tz_0.png
4cnn_tz_94_15_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/rubber_duck/img_485_tz_0.png
4cnn_tz_94_15_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/rubber_duck/img_274_tz_0.png
4cnn_tz_94_15_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/rubber_duck/img_284_tz_0.png
4cnn_tz_94_15_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/rubber_duck/img_161_tz_0.png
4cnn_tz_94_15_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/rubber_duck/img_296_tz_0.png
4cnn_tz_94_15_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/rubber_duck/img_152_tz_0.png
4cnn_tz_94_15_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/rubber_duck/img_473_tz_0.png
6cnn_ry_75_12_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/office_telephone/img_27_ry_0.png
6cnn_ry_75_12_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/office_telephone/img_426_ry_0.png
6cnn_ry_75_12_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/office_telephone/img_374_ry_0.png
6cnn_ry_75_12_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/office_telephone/img_264_ry_0.png
6cnn_ry_75_12_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/office_telephone/img_192_ry_0.png
6cnn_ry_75_12_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/office_telephone/img_359_ry_0.png
6cnn_ry_75_12_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/office_telephone/img_118_ry_0.png
6cnn_ry_75_12_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/office_telephone/img_78_ry_0.png
6cnn_ry_75_12_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/office_telephone/img_128_ry_0.png
6cnn_tz_10_1_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/beer_bottle/img_142_tz_0.png
6cnn_tz_10_1_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/beer_bottle/img_350_tz_0.png
6cnn_tz_10_1_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/beer_bottle/img_286_tz_0.png
6cnn_tz_10_1_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/beer_bottle/img_175_tz_0.png
6cnn_tz_10_1_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/beer_bottle/img_42_tz_0.png
4cnn_tz_9_1_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/beer_bottle/img_142_tz_0.png
4cnn_tz_9_1_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/beer_bottle/img_286_tz_0.png
6cnn_tz_62_10_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/laptop/img_19_tz_0.png
6cnn_tz_62_10_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/laptop/img_253_tz_0.png
6cnn_tz_62_10_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/laptop/img_455_tz_0.png
6cnn_tz_62_10_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/laptop/img_392_tz_0.png
6cnn_tz_62_10_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/laptop/img_492_tz_0.png
6cnn_tz_62_10_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/laptop/img_451_tz_0.png
4cnn_ry_34_5_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/carafe/img_310_ry_0.png
4cnn_ry_34_5_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/carafe/img_443_ry_0.png
4cnn_ry_34_5_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/carafe/img_354_ry_0.png
4cnn_ry_34_5_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/carafe/img_259_ry_0.png
4cnn_ry_34_5_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/carafe/img_337_ry_0.png
4cnn_ry_34_5_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/carafe/img_469_ry_0.png
4cnn_ry_34_5_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/carafe/img_43_ry_0.png
4cnn_ry_34_5_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/carafe/img_311_ry_0.png
4cnn_ry_61_10_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/laptop/img_45_ry_0.png
4cnn_ry_61_10_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/laptop/img_440_ry_0.png
4cnn_ry_61_10_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/laptop/img_115_ry_0.png
4cnn_ry_61_10_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/laptop/img_88_ry_0.png
4cnn_ry_61_10_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/laptop/img_169_ry_0.png
4cnn_ry_61_10_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/laptop/img_126_ry_0.png
4cnn_ry_61_10_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/laptop/img_491_ry_0.png
4cnn_ry_61_10_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/laptop/img_349_ry_0.png
4cnn_ry_61_10_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/laptop/img_482_ry_0.png
4cnn_ry_61_10_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/laptop/img_296_ry_0.png
4cnn_ry_61_10_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/laptop/img_135_ry_0.png
6cnn_ry_11_1_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/beer_bottle/img_483_ry_0.png
6cnn_ry_11_1_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/beer_bottle/img_203_ry_0.png
6cnn_ry_11_1_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/beer_bottle/img_91_ry_0.png
6cnn_ry_11_1_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/beer_bottle/img_347_ry_0.png
6cnn_ry_11_1_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/beer_bottle/img_63_ry_0.png
6cnn_ry_11_1_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/beer_bottle/img_28_ry_0.png
6cnn_ry_11_1_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/beer_bottle/img_457_ry_0.png
6cnn_ry_11_1_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/beer_bottle/img_326_ry_0.png
6cnn_ry_11_1_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/beer_bottle/img_175_ry_0.png
6cnn_tz_106_17_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/telephone/img_489_tz_0.png
6cnn_tz_106_17_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/telephone/img_96_tz_0.png
6cnn_tz_106_17_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/telephone/img_154_tz_0.png
6cnn_tz_106_17_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/telephone/img_277_tz_0.png
6cnn_tz_106_17_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/telephone/img_229_tz_0.png
6cnn_tz_106_17_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/telephone/img_127_tz_0.png
4cnn_ry_82_13_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/orange/img_417_ry_0.png
4cnn_ry_82_13_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/orange/img_354_ry_0.png
4cnn_ry_82_13_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/orange/img_172_ry_0.png
4cnn_ry_82_13_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/orange/img_382_ry_0.png
4cnn_ry_82_13_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/orange/img_114_ry_0.png
4cnn_ry_82_13_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/orange/img_186_ry_0.png
4cnn_ry_82_13_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/orange/img_341_ry_0.png
4cnn_ry_82_13_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/orange/img_28_ry_0.png
6cnn_ry_70_11_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/monitor/img_408_ry_0.png
6cnn_ry_70_11_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/monitor/img_189_ry_0.png
6cnn_ry_70_11_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/monitor/img_27_ry_0.png
6cnn_ry_70_11_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/monitor/img_317_ry_0.png
6cnn_ry_70_11_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/monitor/img_353_ry_0.png
6cnn_ry_70_11_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/monitor/img_251_ry_0.png
6cnn_ry_70_11_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/monitor/img_114_ry_0.png
6cnn_ry_70_11_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/monitor/img_409_ry_0.png
6cnn_ry_70_11_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/monitor/img_68_ry_0.png
6cnn_tz_39_6_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/cereal_box/img_313_tz_0.png
6cnn_tz_39_6_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/cereal_box/img_219_tz_0.png
6cnn_tz_39_6_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/cereal_box/img_310_tz_0.png
6cnn_tz_39_6_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/cereal_box/img_232_tz_0.png
6cnn_tz_39_6_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/cereal_box/img_107_tz_0.png
6cnn_tz_39_6_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/cereal_box/img_421_tz_0.png
6cnn_tz_39_6_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/cereal_box/img_394_tz_0.png
6cnn_ry_57_9_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/jam_jar/img_189_ry_0.png
6cnn_ry_57_9_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/jam_jar/img_266_ry_0.png
6cnn_ry_57_9_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/jam_jar/img_213_ry_0.png
6cnn_ry_57_9_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/jam_jar/img_458_ry_0.png
6cnn_ry_57_9_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/jam_jar/img_28_ry_0.png
6cnn_ry_39_6_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/cereal_box/img_194_ry_0.png
6cnn_ry_39_6_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/cereal_box/img_358_ry_0.png
6cnn_ry_39_6_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/cereal_box/img_451_ry_0.png
6cnn_ry_39_6_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/cereal_box/img_135_ry_0.png
4cnn_tz_99_16_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/soccer_ball/img_366_tz_0.png
4cnn_tz_99_16_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/soccer_ball/img_36_tz_0.png
4cnn_tz_99_16_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/soccer_ball/img_476_tz_0.png
4cnn_tz_99_16_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/soccer_ball/img_212_tz_0.png
4cnn_tz_99_16_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/soccer_ball/img_328_tz_0.png
4cnn_tz_99_16_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/soccer_ball/img_16_tz_0.png
6cnn_tz_38_6_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/cereal_box/img_313_tz_0.png
6cnn_tz_38_6_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/cereal_box/img_219_tz_0.png
6cnn_tz_38_6_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/cereal_box/img_310_tz_0.png
6cnn_tz_38_6_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/cereal_box/img_232_tz_0.png
6cnn_tz_38_6_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/cereal_box/img_107_tz_0.png
6cnn_tz_38_6_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/cereal_box/img_421_tz_0.png
6cnn_tz_38_6_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/cereal_box/img_394_tz_0.png
6cnn_tz_104_17_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/telephone/img_489_tz_0.png
6cnn_tz_104_17_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/telephone/img_96_tz_0.png
6cnn_tz_104_17_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/telephone/img_154_tz_0.png
6cnn_tz_104_17_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/telephone/img_277_tz_0.png
6cnn_tz_104_17_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/telephone/img_229_tz_0.png
6cnn_tz_104_17_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/telephone/img_127_tz_0.png
6cnn_ry_67_11_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/monitor/img_408_ry_0.png
6cnn_ry_67_11_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/monitor/img_189_ry_0.png
6cnn_ry_67_11_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/monitor/img_27_ry_0.png
6cnn_ry_67_11_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/monitor/img_317_ry_0.png
6cnn_ry_67_11_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/monitor/img_353_ry_0.png
6cnn_ry_67_11_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/monitor/img_251_ry_0.png
6cnn_ry_67_11_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/monitor/img_114_ry_0.png
6cnn_ry_67_11_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/monitor/img_409_ry_0.png
6cnn_ry_67_11_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/monitor/img_68_ry_0.png
6cnn_ry_28_4_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/can/img_265_ry_0.png
6cnn_ry_28_4_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/can/img_334_ry_0.png
6cnn_ry_28_4_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/can/img_365_ry_0.png
6cnn_ry_28_4_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/can/img_84_ry_0.png
6cnn_ry_28_4_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/can/img_251_ry_0.png
6cnn_ry_28_4_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/can/img_363_ry_0.png
6cnn_ry_28_4_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/can/img_232_ry_0.png
6cnn_ry_28_4_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/can/img_438_ry_0.png
6cnn_ry_28_4_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/can/img_404_ry_0.png
6cnn_ry_28_4_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/can/img_449_ry_0.png
6cnn_tz_81_13_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/orange/img_410_tz_0.png
6cnn_tz_81_13_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/orange/img_186_tz_0.png
6cnn_tz_81_13_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/orange/img_216_tz_0.png
6cnn_tz_81_13_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/orange/img_471_tz_0.png
6cnn_tz_81_13_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/orange/img_271_tz_0.png
6cnn_tz_81_13_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/orange/img_173_tz_0.png
6cnn_tz_81_13_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/orange/img_152_tz_0.png
6cnn_tz_81_13_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/orange/img_456_tz_0.png
6cnn_tz_81_13_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/orange/img_78_tz_0.png
6cnn_tz_4_0_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/apple/img_32_tz_0.png
6cnn_tz_4_0_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/apple/img_5_tz_0.png
6cnn_tz_4_0_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/apple/img_471_tz_0.png
6cnn_tz_4_0_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/apple/img_133_tz_0.png
6cnn_tz_4_0_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/apple/img_211_tz_0.png
6cnn_tz_4_0_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/apple/img_158_tz_0.png
6cnn_tz_20_3_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/book/img_25_tz_0.png
6cnn_tz_20_3_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/book/img_116_tz_0.png
6cnn_tz_20_3_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/book/img_480_tz_0.png
6cnn_tz_20_3_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/book/img_371_tz_0.png
6cnn_tz_20_3_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/book/img_345_tz_0.png
6cnn_tz_20_3_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/book/img_212_tz_0.png
6cnn_tz_20_3_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/book/img_151_tz_0.png
6cnn_tz_20_3_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/book/img_248_tz_0.png
6cnn_tz_20_3_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/book/img_196_tz_0.png
6cnn_tz_20_3_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/book/img_462_tz_0.png
6cnn_tz_20_3_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/book/img_436_tz_0.png
6cnn_tz_20_3_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/book/img_108_tz_0.png
6cnn_tz_20_3_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/book/img_295_tz_0.png
4cnn_ry_71_11_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/monitor/img_189_ry_0.png
4cnn_ry_71_11_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/monitor/img_27_ry_0.png
4cnn_ry_71_11_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/monitor/img_317_ry_0.png
4cnn_ry_71_11_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/monitor/img_114_ry_0.png
4cnn_ry_71_11_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/monitor/img_409_ry_0.png
4cnn_ry_71_11_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/monitor/img_68_ry_0.png
4cnn_ry_5_0_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/apple/img_119_ry_0.png
4cnn_ry_5_0_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/apple/img_27_ry_0.png
4cnn_ry_5_0_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/apple/img_192_ry_0.png
4cnn_ry_5_0_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/apple/img_124_ry_0.png
4cnn_ry_5_0_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/apple/img_213_ry_0.png
4cnn_ry_5_0_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/apple/img_112_ry_0.png
4cnn_ry_5_0_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/apple/img_66_ry_0.png
4cnn_ry_5_0_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/apple/img_418_ry_0.png
